Date,SILVER18DECFUT O,SILVER18DECFUT H,SILVER18DECFUT L,SILVER18DECFUT C,SILVER18DECFUT V
10/18/2018 9:47:00 PM,38925,38940,38915,38940,24
10/18/2018 9:46:00 PM,38915,38925,38915,38925,24
10/18/2018 9:45:00 PM,38920,38920,38910,38915,18
10/18/2018 9:44:00 PM,38923,38936,38920,38920,19
10/18/2018 9:43:00 PM,38935,38950,38920,38923,30
10/18/2018 9:42:00 PM,38920,38939,38920,38935,34
10/18/2018 9:41:00 PM,38919,38922,38916,38920,15
10/18/2018 9:40:00 PM,38911,38919,38911,38919,7
10/18/2018 9:39:00 PM,38914,38916,38903,38911,64
10/18/2018 9:38:00 PM,38895,38914,38895,38914,41
10/18/2018 9:37:00 PM,38897,38909,38893,38895,12
10/18/2018 9:36:00 PM,38907,38907,38897,38897,12
10/18/2018 9:35:00 PM,38905,38908,38902,38907,13
10/18/2018 9:34:00 PM,38905,38912,38905,38905,13
10/18/2018 9:33:00 PM,38907,38907,38900,38905,5
10/18/2018 9:32:00 PM,38907,38912,38907,38907,4
10/18/2018 9:31:00 PM,38904,38910,38904,38907,7
10/18/2018 9:30:00 PM,38904,38907,38904,38904,4
10/18/2018 9:29:00 PM,38910,38912,38894,38904,19
10/18/2018 9:28:00 PM,38894,38910,38894,38910,17
10/18/2018 9:27:00 PM,38916,38916,38894,38894,23
10/18/2018 9:26:00 PM,38920,38920,38911,38918,9
10/18/2018 9:25:00 PM,38911,38920,38911,38920,9
10/18/2018 9:24:00 PM,38901,38915,38893,38911,42
10/18/2018 9:23:00 PM,38929,38936,38901,38901,92
10/18/2018 9:22:00 PM,38945,38946,38929,38929,27
10/18/2018 9:21:00 PM,38952,38956,38940,38945,95
10/18/2018 9:20:00 PM,38926,38956,38926,38947,128
10/18/2018 9:19:00 PM,38915,38945,38915,38926,113
10/18/2018 9:18:00 PM,38872,38925,38872,38915,128
10/18/2018 9:17:00 PM,38868,38877,38865,38872,40
10/18/2018 9:16:00 PM,38850,38868,38850,38868,28
10/18/2018 9:15:00 PM,38827,38865,38827,38852,84
10/18/2018 9:14:00 PM,38830,38830,38822,38827,10
10/18/2018 9:13:00 PM,38820,38833,38816,38830,17
10/18/2018 9:12:00 PM,38820,38820,38820,38820,4
10/18/2018 9:11:00 PM,38816,38822,38804,38820,7
10/18/2018 9:10:00 PM,38816,38820,38816,38816,6
10/18/2018 9:09:00 PM,38838,38838,38816,38816,9
10/18/2018 9:08:00 PM,38832,38838,38832,38838,8
10/18/2018 9:07:00 PM,38818,38835,38818,38835,20
10/18/2018 9:06:00 PM,38799,38818,38799,38818,5
10/18/2018 9:05:00 PM,38801,38807,38795,38799,10
10/18/2018 9:04:00 PM,38801,38801,38801,38801,0
10/18/2018 9:03:00 PM,38811,38811,38801,38801,7
10/18/2018 9:02:00 PM,38825,38830,38811,38811,20
10/18/2018 9:01:00 PM,38805,38826,38805,38825,12
10/18/2018 9:00:00 PM,38791,38805,38789,38805,15
10/18/2018 8:59:00 PM,38811,38811,38791,38791,6
10/18/2018 8:58:00 PM,38820,38823,38811,38811,13
10/18/2018 8:57:00 PM,38805,38820,38805,38820,12
10/18/2018 8:56:00 PM,38800,38830,38800,38805,29
10/18/2018 8:55:00 PM,38808,38808,38800,38800,5
10/18/2018 8:54:00 PM,38800,38800,38795,38795,6
10/18/2018 8:53:00 PM,38810,38812,38800,38800,8
10/18/2018 8:52:00 PM,38810,38814,38809,38810,7
10/18/2018 8:51:00 PM,38801,38810,38801,38810,7
10/18/2018 8:50:00 PM,38800,38801,38800,38801,2
10/18/2018 8:49:00 PM,38795,38801,38795,38800,8
10/18/2018 8:48:00 PM,38793,38795,38793,38795,2
10/18/2018 8:47:00 PM,38776,38793,38776,38793,6
10/18/2018 8:46:00 PM,38793,38793,38773,38776,6
10/18/2018 8:45:00 PM,38800,38810,38785,38793,10
10/18/2018 8:44:00 PM,38799,38819,38799,38800,20
10/18/2018 8:43:00 PM,38769,38799,38769,38799,11
10/18/2018 8:42:00 PM,38770,38770,38763,38763,3
10/18/2018 8:41:00 PM,38762,38770,38762,38770,13
10/18/2018 8:40:00 PM,38769,38771,38762,38762,14
10/18/2018 8:39:00 PM,38800,38800,38767,38769,6
10/18/2018 8:38:00 PM,38800,38800,38800,38800,0
10/18/2018 8:37:00 PM,38805,38805,38800,38800,2
10/18/2018 8:36:00 PM,38792,38805,38792,38805,13
10/18/2018 8:35:00 PM,38791,38808,38791,38792,28
10/18/2018 8:34:00 PM,38785,38791,38783,38791,3
10/18/2018 8:33:00 PM,38770,38786,38770,38785,4
10/18/2018 8:32:00 PM,38777,38780,38768,38770,22
10/18/2018 8:31:00 PM,38771,38777,38771,38777,4
10/18/2018 8:30:00 PM,38794,38794,38771,38771,6
10/18/2018 8:29:00 PM,38790,38794,38790,38794,2
10/18/2018 8:28:00 PM,38800,38806,38790,38790,6
10/18/2018 8:27:00 PM,38814,38814,38800,38800,6
10/18/2018 8:26:00 PM,38812,38825,38803,38814,21
10/18/2018 8:25:00 PM,38810,38815,38801,38812,19
10/18/2018 8:24:00 PM,38800,38810,38800,38810,22
10/18/2018 8:23:00 PM,38800,38800,38785,38790,12
10/18/2018 8:22:00 PM,38785,38800,38785,38800,8
10/18/2018 8:21:00 PM,38800,38800,38785,38785,3
10/18/2018 8:20:00 PM,38796,38809,38796,38800,28
10/18/2018 8:19:00 PM,38805,38805,38796,38796,7
10/18/2018 8:18:00 PM,38795,38805,38790,38805,15
10/18/2018 8:17:00 PM,38800,38800,38795,38795,16
10/18/2018 8:16:00 PM,38790,38800,38790,38796,8
10/18/2018 8:15:00 PM,38782,38793,38781,38790,20
10/18/2018 8:14:00 PM,38787,38792,38782,38782,11
10/18/2018 8:13:00 PM,38785,38791,38785,38787,8
10/18/2018 8:12:00 PM,38781,38790,38781,38785,3
10/18/2018 8:11:00 PM,38770,38786,38770,38781,7
10/18/2018 8:10:00 PM,38781,38786,38770,38770,14
10/18/2018 8:09:00 PM,38774,38793,38774,38781,11
10/18/2018 8:08:00 PM,38801,38801,38765,38774,17
10/18/2018 8:07:00 PM,38799,38802,38799,38801,19
10/18/2018 8:06:00 PM,38796,38799,38796,38799,24
10/18/2018 8:05:00 PM,38783,38809,38783,38796,41
10/18/2018 8:04:00 PM,38800,38808,38783,38783,38
10/18/2018 8:03:00 PM,38828,38830,38798,38798,41
10/18/2018 8:02:00 PM,38826,38845,38826,38826,56
10/18/2018 8:01:00 PM,38820,38829,38812,38826,125
10/18/2018 8:00:00 PM,38809,38820,38809,38816,34
10/18/2018 7:59:00 PM,38806,38810,38796,38809,16
10/18/2018 7:58:00 PM,38794,38813,38791,38806,78
10/18/2018 7:57:00 PM,38778,38794,38777,38794,18
10/18/2018 7:56:00 PM,38775,38800,38775,38778,66
10/18/2018 7:55:00 PM,38767,38780,38764,38775,50
10/18/2018 7:54:00 PM,38761,38789,38745,38767,53
10/18/2018 7:53:00 PM,38768,38773,38761,38761,17
10/18/2018 7:52:00 PM,38757,38770,38757,38768,20
10/18/2018 7:51:00 PM,38765,38765,38757,38757,9
10/18/2018 7:50:00 PM,38763,38770,38763,38765,7
10/18/2018 7:49:00 PM,38755,38763,38750,38763,13
10/18/2018 7:48:00 PM,38745,38755,38745,38755,3
10/18/2018 7:47:00 PM,38760,38763,38745,38745,10
10/18/2018 7:46:00 PM,38765,38775,38755,38760,30
10/18/2018 7:45:00 PM,38775,38775,38765,38765,11
10/18/2018 7:44:00 PM,38750,38775,38750,38775,32
10/18/2018 7:43:00 PM,38740,38750,38736,38750,20
10/18/2018 7:42:00 PM,38744,38744,38730,38740,9
10/18/2018 7:41:00 PM,38726,38744,38726,38742,26
10/18/2018 7:40:00 PM,38715,38726,38715,38726,3
10/18/2018 7:39:00 PM,38722,38723,38715,38715,8
10/18/2018 7:38:00 PM,38722,38722,38722,38722,0
10/18/2018 7:37:00 PM,38717,38730,38717,38722,13
10/18/2018 7:36:00 PM,38712,38712,38704,38710,13
10/18/2018 7:35:00 PM,38700,38712,38700,38712,4
10/18/2018 7:34:00 PM,38712,38712,38700,38700,8
10/18/2018 7:33:00 PM,38719,38719,38712,38712,5
10/18/2018 7:32:00 PM,38706,38719,38706,38719,6
10/18/2018 7:31:00 PM,38725,38725,38706,38706,8
10/18/2018 7:30:00 PM,38690,38725,38690,38725,11
10/18/2018 7:29:00 PM,38693,38693,38689,38690,2
10/18/2018 7:28:00 PM,38682,38693,38682,38693,3
10/18/2018 7:27:00 PM,38695,38702,38682,38682,7
10/18/2018 7:26:00 PM,38684,38695,38684,38695,5
10/18/2018 7:25:00 PM,38674,38687,38674,38684,9
10/18/2018 7:24:00 PM,38682,38685,38674,38674,5
10/18/2018 7:23:00 PM,38672,38682,38672,38682,18
10/18/2018 7:22:00 PM,38666,38688,38661,38672,24
10/18/2018 7:21:00 PM,38673,38687,38666,38666,22
10/18/2018 7:20:00 PM,38710,38710,38672,38673,31
10/18/2018 7:19:00 PM,38717,38725,38710,38710,8
10/18/2018 7:18:00 PM,38726,38726,38717,38717,5
10/18/2018 7:17:00 PM,38730,38730,38726,38726,1
10/18/2018 7:16:00 PM,38730,38730,38730,38730,1
10/18/2018 7:15:00 PM,38718,38733,38718,38730,4
10/18/2018 7:14:00 PM,38721,38721,38709,38718,5
10/18/2018 7:13:00 PM,38722,38722,38721,38721,14
10/18/2018 7:12:00 PM,38745,38745,38722,38722,3
10/18/2018 7:11:00 PM,38725,38745,38725,38745,13
10/18/2018 7:10:00 PM,38710,38725,38710,38725,3
10/18/2018 7:09:00 PM,38681,38710,38681,38710,8
10/18/2018 7:08:00 PM,38721,38721,38681,38681,14
10/18/2018 7:07:00 PM,38719,38721,38717,38721,5
10/18/2018 7:06:00 PM,38727,38727,38719,38719,4
10/18/2018 7:05:00 PM,38715,38727,38715,38727,6
10/18/2018 7:04:00 PM,38710,38715,38710,38715,3
10/18/2018 7:03:00 PM,38706,38710,38706,38710,6
10/18/2018 7:02:00 PM,38714,38718,38706,38706,25
10/18/2018 7:01:00 PM,38715,38720,38703,38714,36
10/18/2018 7:00:00 PM,38740,38744,38715,38715,33
10/18/2018 6:59:00 PM,38741,38741,38740,38740,1
10/18/2018 6:58:00 PM,38747,38747,38741,38741,4
10/18/2018 6:57:00 PM,38748,38750,38744,38747,4
10/18/2018 6:56:00 PM,38754,38754,38743,38748,5
10/18/2018 6:55:00 PM,38746,38757,38744,38754,11
10/18/2018 6:54:00 PM,38742,38748,38735,38746,26
10/18/2018 6:53:00 PM,38730,38752,38730,38742,21
10/18/2018 6:52:00 PM,38737,38737,38722,38730,9
10/18/2018 6:51:00 PM,38751,38760,38728,38737,30
10/18/2018 6:50:00 PM,38745,38751,38744,38751,30
10/18/2018 6:49:00 PM,38710,38745,38710,38745,26
10/18/2018 6:48:00 PM,38690,38713,38688,38710,20
10/18/2018 6:47:00 PM,38662,38690,38662,38690,24
10/18/2018 6:46:00 PM,38675,38675,38661,38662,15
10/18/2018 6:45:00 PM,38681,38681,38675,38675,5
10/18/2018 6:44:00 PM,38680,38689,38674,38681,10
10/18/2018 6:43:00 PM,38682,38689,38678,38680,12
10/18/2018 6:42:00 PM,38683,38689,38670,38682,15
10/18/2018 6:41:00 PM,38665,38690,38661,38687,21
10/18/2018 6:40:00 PM,38659,38672,38648,38665,30
10/18/2018 6:39:00 PM,38670,38680,38659,38659,12
10/18/2018 6:38:00 PM,38662,38677,38662,38670,16
10/18/2018 6:37:00 PM,38649,38669,38649,38651,33
10/18/2018 6:36:00 PM,38640,38670,38640,38649,57
10/18/2018 6:35:00 PM,38666,38673,38630,38640,62
10/18/2018 6:34:00 PM,38698,38698,38666,38666,40
10/18/2018 6:33:00 PM,38705,38729,38698,38698,31
10/18/2018 6:32:00 PM,38684,38707,38684,38705,56
10/18/2018 6:31:00 PM,38689,38697,38685,38685,11
10/18/2018 6:30:00 PM,38744,38744,38678,38689,139
10/18/2018 6:29:00 PM,38729,38744,38729,38744,18
10/18/2018 6:28:00 PM,38722,38733,38720,38729,19
10/18/2018 6:27:00 PM,38733,38733,38710,38722,43
10/18/2018 6:26:00 PM,38750,38759,38731,38735,40
10/18/2018 6:25:00 PM,38771,38775,38752,38752,34
10/18/2018 6:24:00 PM,38783,38783,38771,38771,14
10/18/2018 6:23:00 PM,38770,38787,38764,38783,63
10/18/2018 6:22:00 PM,38782,38782,38774,38774,20
10/18/2018 6:21:00 PM,38786,38790,38782,38782,16
10/18/2018 6:20:00 PM,38798,38798,38770,38786,46
10/18/2018 6:19:00 PM,38804,38804,38793,38798,29
10/18/2018 6:18:00 PM,38815,38819,38801,38804,29
10/18/2018 6:17:00 PM,38807,38820,38807,38815,21
10/18/2018 6:16:00 PM,38797,38804,38791,38801,15
10/18/2018 6:15:00 PM,38801,38801,38790,38797,24
10/18/2018 6:14:00 PM,38800,38806,38794,38801,37
10/18/2018 6:13:00 PM,38820,38820,38798,38800,61
10/18/2018 6:12:00 PM,38799,38820,38795,38820,44
10/18/2018 6:11:00 PM,38792,38802,38790,38799,30
10/18/2018 6:10:00 PM,38800,38830,38790,38792,115
10/18/2018 6:09:00 PM,38790,38804,38790,38800,32
10/18/2018 6:08:00 PM,38811,38814,38800,38800,45
10/18/2018 6:07:00 PM,38782,38827,38782,38811,90
10/18/2018 6:06:00 PM,38778,38789,38770,38782,98
10/18/2018 6:05:00 PM,38765,38805,38759,38791,132
10/18/2018 6:04:00 PM,38754,38767,38750,38765,72
10/18/2018 6:03:00 PM,38720,38766,38718,38763,151
10/18/2018 6:02:00 PM,38709,38728,38709,38719,29
10/18/2018 6:01:00 PM,38695,38716,38695,38709,17
10/18/2018 6:00:00 PM,38714,38725,38685,38695,84
10/18/2018 5:59:00 PM,38674,38720,38674,38714,109
10/18/2018 5:58:00 PM,38660,38676,38660,38674,18
10/18/2018 5:57:00 PM,38639,38660,38639,38660,9
10/18/2018 5:56:00 PM,38631,38639,38631,38639,8
10/18/2018 5:55:00 PM,38640,38640,38631,38631,35
10/18/2018 5:54:00 PM,38646,38646,38637,38640,22
10/18/2018 5:53:00 PM,38636,38646,38636,38646,23
10/18/2018 5:52:00 PM,38640,38645,38636,38636,13
10/18/2018 5:51:00 PM,38648,38650,38640,38640,15
10/18/2018 5:50:00 PM,38636,38648,38628,38648,53
10/18/2018 5:49:00 PM,38650,38650,38636,38636,7
10/18/2018 5:48:00 PM,38651,38651,38648,38650,5
10/18/2018 5:47:00 PM,38657,38657,38650,38651,3
10/18/2018 5:46:00 PM,38636,38657,38636,38657,9
10/18/2018 5:45:00 PM,38634,38636,38624,38636,29
10/18/2018 5:44:00 PM,38645,38653,38625,38634,70
10/18/2018 5:43:00 PM,38660,38660,38645,38645,29
10/18/2018 5:42:00 PM,38670,38677,38657,38660,11
10/18/2018 5:41:00 PM,38673,38673,38657,38670,16
10/18/2018 5:40:00 PM,38669,38680,38665,38673,26
10/18/2018 5:39:00 PM,38663,38670,38659,38669,32
10/18/2018 5:38:00 PM,38659,38665,38657,38663,19
10/18/2018 5:37:00 PM,38668,38668,38655,38659,14
10/18/2018 5:36:00 PM,38658,38669,38658,38668,5
10/18/2018 5:35:00 PM,38662,38662,38655,38658,55
10/18/2018 5:34:00 PM,38655,38662,38654,38662,19
10/18/2018 5:33:00 PM,38664,38670,38654,38655,31
10/18/2018 5:32:00 PM,38670,38676,38660,38664,27
10/18/2018 5:31:00 PM,38655,38674,38655,38670,70
10/18/2018 5:30:00 PM,38647,38655,38638,38655,32
10/18/2018 5:29:00 PM,38640,38647,38634,38647,33
10/18/2018 5:28:00 PM,38629,38636,38620,38636,42
10/18/2018 5:27:00 PM,38625,38629,38623,38629,10
10/18/2018 5:26:00 PM,38612,38625,38610,38625,34
10/18/2018 5:25:00 PM,38617,38620,38610,38612,28
10/18/2018 5:24:00 PM,38620,38624,38617,38617,30
10/18/2018 5:23:00 PM,38634,38634,38620,38621,31
10/18/2018 5:22:00 PM,38639,38639,38625,38634,41
10/18/2018 5:21:00 PM,38630,38640,38630,38639,4
10/18/2018 5:20:00 PM,38632,38636,38626,38630,25
10/18/2018 5:19:00 PM,38638,38641,38630,38632,42
10/18/2018 5:18:00 PM,38639,38642,38631,38638,48
10/18/2018 5:17:00 PM,38637,38644,38635,38639,48
10/18/2018 5:16:00 PM,38630,38640,38630,38637,19
10/18/2018 5:15:00 PM,38630,38631,38627,38630,12
10/18/2018 5:14:00 PM,38628,38637,38628,38630,31
10/18/2018 5:13:00 PM,38635,38637,38627,38628,57
10/18/2018 5:12:00 PM,38630,38637,38628,38635,27
10/18/2018 5:11:00 PM,38642,38642,38625,38630,77
10/18/2018 5:10:00 PM,38639,38644,38635,38644,78
10/18/2018 5:09:00 PM,38641,38649,38636,38638,38
10/18/2018 5:08:00 PM,38626,38645,38626,38641,36
10/18/2018 5:07:00 PM,38631,38649,38625,38626,80
10/18/2018 5:06:00 PM,38628,38639,38624,38631,73
10/18/2018 5:05:00 PM,38644,38644,38624,38624,91
10/18/2018 5:04:00 PM,38592,38647,38584,38633,106
10/18/2018 5:03:00 PM,38576,38592,38570,38592,116
10/18/2018 5:02:00 PM,38595,38595,38575,38576,164
10/18/2018 5:01:00 PM,38566,38596,38566,38586,181
10/18/2018 5:00:00 PM,38650,38650,38525,38565,171
10/17/2018 11:29:00 PM,38834,38865,38834,38855,14
10/17/2018 11:28:00 PM,38835,38835,38834,38834,35
10/17/2018 11:27:00 PM,38840,38849,38835,38835,23
10/17/2018 11:26:00 PM,38848,38848,38840,38840,46
10/17/2018 11:25:00 PM,38845,38848,38844,38848,10
10/17/2018 11:24:00 PM,38848,38848,38843,38845,37
10/17/2018 11:23:00 PM,38841,38855,38840,38850,44
10/17/2018 11:22:00 PM,38830,38841,38830,38841,22
10/17/2018 11:21:00 PM,38839,38840,38810,38827,37
10/17/2018 11:20:00 PM,38835,38840,38830,38839,19
10/17/2018 11:19:00 PM,38824,38840,38824,38835,13
10/17/2018 11:18:00 PM,38817,38824,38813,38824,33
10/17/2018 11:17:00 PM,38810,38820,38810,38817,25
10/17/2018 11:16:00 PM,38814,38823,38808,38812,62
10/17/2018 11:15:00 PM,38835,38835,38816,38816,90
10/17/2018 11:14:00 PM,38843,38846,38835,38836,26
10/17/2018 11:13:00 PM,38841,38846,38839,38843,37
10/17/2018 11:12:00 PM,38834,38846,38834,38841,21
10/17/2018 11:11:00 PM,38835,38840,38833,38834,21
10/17/2018 11:10:00 PM,38849,38850,38835,38835,58
10/17/2018 11:09:00 PM,38830,38845,38830,38845,43
10/17/2018 11:08:00 PM,38831,38837,38830,38830,34
10/17/2018 11:07:00 PM,38845,38850,38831,38831,20
10/17/2018 11:06:00 PM,38820,38845,38820,38845,28
10/17/2018 11:05:00 PM,38821,38834,38812,38820,22
10/17/2018 11:04:00 PM,38840,38840,38821,38821,31
10/17/2018 11:03:00 PM,38835,38840,38827,38840,38
10/17/2018 11:02:00 PM,38842,38842,38834,38835,24
10/17/2018 11:01:00 PM,38840,38845,38837,38842,9
10/17/2018 11:00:00 PM,38844,38852,38840,38840,26
10/17/2018 10:59:00 PM,38862,38870,38844,38844,17
10/17/2018 10:58:00 PM,38858,38870,38858,38863,8
10/17/2018 10:57:00 PM,38849,38860,38844,38858,7
10/17/2018 10:56:00 PM,38840,38852,38840,38849,24
10/17/2018 10:55:00 PM,38845,38857,38840,38840,21
10/17/2018 10:54:00 PM,38834,38850,38834,38845,44
10/17/2018 10:53:00 PM,38835,38840,38833,38834,85
10/17/2018 10:52:00 PM,38854,38854,38850,38850,32
10/17/2018 10:51:00 PM,38860,38865,38856,38856,27
10/17/2018 10:50:00 PM,38859,38867,38859,38860,13
10/17/2018 10:49:00 PM,38859,38860,38854,38859,18
10/17/2018 10:48:00 PM,38874,38874,38859,38859,24
10/17/2018 10:47:00 PM,38868,38874,38868,38874,5
10/17/2018 10:46:00 PM,38871,38872,38870,38872,12
10/17/2018 10:45:00 PM,38879,38879,38871,38871,2
10/17/2018 10:44:00 PM,38877,38879,38870,38879,15
10/17/2018 10:43:00 PM,38879,38879,38877,38877,3
10/17/2018 10:42:00 PM,38877,38880,38875,38879,16
10/17/2018 10:41:00 PM,38868,38874,38868,38874,9
10/17/2018 10:40:00 PM,38877,38877,38870,38870,5
10/17/2018 10:39:00 PM,38877,38877,38864,38877,12
10/17/2018 10:38:00 PM,38877,38877,38877,38877,6
10/17/2018 10:37:00 PM,38860,38867,38860,38867,6
10/17/2018 10:36:00 PM,38875,38875,38859,38860,18
10/17/2018 10:35:00 PM,38880,38880,38862,38875,68
10/17/2018 10:34:00 PM,38871,38880,38871,38880,11
10/17/2018 10:33:00 PM,38851,38871,38851,38871,10
10/17/2018 10:32:00 PM,38857,38857,38851,38851,5
10/17/2018 10:31:00 PM,38860,38861,38850,38857,27
10/17/2018 10:30:00 PM,38874,38876,38855,38860,29
10/17/2018 10:29:00 PM,38875,38879,38866,38877,10
10/17/2018 10:28:00 PM,38855,38875,38855,38875,13
10/17/2018 10:27:00 PM,38880,38880,38855,38855,23
10/17/2018 10:26:00 PM,38894,38894,38880,38880,22
10/17/2018 10:25:00 PM,38909,38909,38892,38894,15
10/17/2018 10:24:00 PM,38915,38915,38909,38909,1
10/17/2018 10:23:00 PM,38909,38915,38909,38915,1
10/17/2018 10:22:00 PM,38909,38909,38909,38909,0
10/17/2018 10:21:00 PM,38920,38920,38909,38909,3
10/17/2018 10:20:00 PM,38908,38920,38908,38920,2
10/17/2018 10:19:00 PM,38908,38908,38908,38908,0
10/17/2018 10:18:00 PM,38908,38908,38908,38908,1
10/17/2018 10:17:00 PM,38904,38908,38900,38908,5
10/17/2018 10:16:00 PM,38915,38916,38904,38904,9
10/17/2018 10:15:00 PM,38914,38915,38914,38915,1
10/17/2018 10:14:00 PM,38935,38936,38914,38914,6
10/17/2018 10:13:00 PM,38930,38935,38930,38935,2
10/17/2018 10:12:00 PM,38925,38935,38925,38930,3
10/17/2018 10:11:00 PM,38936,38936,38925,38925,4
10/17/2018 10:10:00 PM,38935,38946,38929,38936,22
10/17/2018 10:09:00 PM,38936,38943,38935,38935,11
10/17/2018 10:08:00 PM,38929,38936,38929,38936,1
10/17/2018 10:07:00 PM,38918,38930,38912,38929,28
10/17/2018 10:06:00 PM,38925,38925,38917,38918,5
10/17/2018 10:05:00 PM,38925,38925,38925,38925,3
10/17/2018 10:04:00 PM,38920,38925,38920,38925,3
10/17/2018 10:03:00 PM,38911,38925,38911,38920,6
10/17/2018 10:02:00 PM,38920,38920,38911,38911,1
10/17/2018 10:01:00 PM,38924,38924,38920,38920,6
10/17/2018 10:00:00 PM,38913,38924,38906,38924,19
10/17/2018 9:59:00 PM,38892,38913,38892,38913,1
10/17/2018 9:58:00 PM,38901,38901,38892,38892,2
10/17/2018 9:57:00 PM,38904,38904,38904,38904,4
10/17/2018 9:56:00 PM,38885,38904,38885,38904,4
10/17/2018 9:55:00 PM,38902,38902,38885,38885,4
10/17/2018 9:54:00 PM,38902,38902,38901,38902,2
10/17/2018 9:53:00 PM,38893,38902,38888,38902,11
10/17/2018 9:52:00 PM,38895,38895,38893,38893,3
10/17/2018 9:51:00 PM,38886,38895,38875,38895,51
10/17/2018 9:50:00 PM,38910,38910,38886,38886,29
10/17/2018 9:49:00 PM,38907,38917,38904,38904,52
10/17/2018 9:48:00 PM,38924,38926,38907,38907,16
10/17/2018 9:47:00 PM,38930,38930,38924,38924,2
10/17/2018 9:46:00 PM,38938,38938,38930,38930,4
10/17/2018 9:45:00 PM,38950,38951,38938,38938,19
10/17/2018 9:44:00 PM,38940,38957,38940,38950,14
10/17/2018 9:43:00 PM,38945,38948,38940,38940,9
10/17/2018 9:42:00 PM,38945,38945,38945,38945,9
10/17/2018 9:41:00 PM,38942,38945,38942,38945,1
10/17/2018 9:40:00 PM,38933,38944,38933,38942,5
10/17/2018 9:39:00 PM,38944,38944,38933,38933,2
10/17/2018 9:38:00 PM,38945,38945,38944,38944,1
10/17/2018 9:37:00 PM,38935,38945,38935,38945,3
10/17/2018 9:36:00 PM,38939,38939,38935,38935,2
10/17/2018 9:35:00 PM,38939,38939,38939,38939,1
10/17/2018 9:34:00 PM,38934,38939,38928,38939,3
10/17/2018 9:33:00 PM,38920,38934,38920,38934,4
10/17/2018 9:32:00 PM,38920,38920,38920,38920,0
10/17/2018 9:31:00 PM,38921,38921,38920,38920,3
10/17/2018 9:30:00 PM,38921,38930,38921,38921,2
10/17/2018 9:29:00 PM,38929,38930,38921,38921,9
10/17/2018 9:28:00 PM,38929,38936,38929,38929,13
10/17/2018 9:27:00 PM,38937,38937,38929,38929,17
10/17/2018 9:26:00 PM,38936,38937,38936,38937,6
10/17/2018 9:25:00 PM,38928,38936,38928,38936,2
10/17/2018 9:24:00 PM,38923,38938,38923,38928,16
10/17/2018 9:23:00 PM,38924,38926,38923,38923,4
10/17/2018 9:22:00 PM,38927,38927,38920,38924,3
10/17/2018 9:21:00 PM,38920,38927,38916,38927,7
10/17/2018 9:20:00 PM,38901,38920,38901,38920,1
10/17/2018 9:19:00 PM,38901,38901,38901,38901,0
10/17/2018 9:18:00 PM,38900,38908,38900,38901,7
10/17/2018 9:17:00 PM,38900,38900,38900,38900,8
10/17/2018 9:16:00 PM,38900,38900,38900,38900,0
10/17/2018 9:15:00 PM,38900,38900,38900,38900,3
10/17/2018 9:14:00 PM,38907,38907,38896,38896,5
10/17/2018 9:13:00 PM,38918,38918,38907,38907,22
10/17/2018 9:12:00 PM,38930,38930,38918,38918,6
10/17/2018 9:11:00 PM,38919,38933,38919,38930,22
10/17/2018 9:10:00 PM,38918,38921,38918,38919,8
10/17/2018 9:09:00 PM,38920,38920,38918,38918,10
10/17/2018 9:08:00 PM,38912,38920,38912,38920,3
10/17/2018 9:07:00 PM,38912,38912,38912,38912,0
10/17/2018 9:06:00 PM,38922,38922,38912,38912,5
10/17/2018 9:05:00 PM,38922,38922,38922,38922,1
10/17/2018 9:04:00 PM,38912,38922,38912,38922,5
10/17/2018 9:03:00 PM,38928,38928,38912,38912,4
10/17/2018 9:02:00 PM,38930,38930,38928,38928,1
10/17/2018 9:01:00 PM,38933,38933,38930,38930,2
10/17/2018 9:00:00 PM,38930,38936,38930,38933,2
10/17/2018 8:59:00 PM,38950,38950,38930,38930,6
10/17/2018 8:58:00 PM,38938,38954,38938,38950,11
10/17/2018 8:57:00 PM,38941,38950,38938,38938,7
10/17/2018 8:56:00 PM,38940,38948,38938,38941,6
10/17/2018 8:55:00 PM,38927,38940,38927,38940,8
10/17/2018 8:54:00 PM,38920,38927,38920,38927,4
10/17/2018 8:53:00 PM,38920,38921,38920,38920,9
10/17/2018 8:52:00 PM,38928,38928,38921,38926,23
10/17/2018 8:51:00 PM,38920,38928,38920,38928,5
10/17/2018 8:50:00 PM,38937,38939,38920,38920,6
10/17/2018 8:49:00 PM,38936,38942,38936,38937,27
10/17/2018 8:48:00 PM,38945,38950,38939,38939,13
10/17/2018 8:47:00 PM,38934,38945,38934,38945,15
10/17/2018 8:46:00 PM,38933,38934,38926,38934,4
10/17/2018 8:45:00 PM,38928,38948,38928,38933,7
10/17/2018 8:44:00 PM,38939,38965,38928,38928,70
10/17/2018 8:43:00 PM,38924,38947,38922,38939,27
10/17/2018 8:42:00 PM,38923,38930,38920,38924,19
10/17/2018 8:41:00 PM,38911,38923,38911,38923,32
10/17/2018 8:40:00 PM,38908,38911,38900,38911,7
10/17/2018 8:39:00 PM,38904,38911,38902,38908,11
10/17/2018 8:38:00 PM,38904,38909,38899,38904,4
10/17/2018 8:37:00 PM,38905,38905,38900,38904,3
10/17/2018 8:36:00 PM,38900,38907,38900,38904,12
10/17/2018 8:35:00 PM,38899,38899,38888,38899,9
10/17/2018 8:34:00 PM,38903,38903,38897,38899,3
